sep=|
- - 2022 AADT Report for Albemarle County - -
LINKID|SEQUENCENUMBER|RTE_NM|RTE_NM_2|RTE_NM_3|RTE_NM_4|Host RTE_NM|Route Label|Street Name|Physical Jurisdiction|Physical Jurisdiciton Name|Maintenance Jurisdiction|Maintenance Jurisdiciton Name|    Start Label|Start Node|Start Node Route Sequence|Star tOffset|Start Milepoint|    End Label|End Node|End Node Route Sequence|End Offset|End Milepoint|    VPDDate|AADT|AADT Quality|Passenger Vehicle|Bus|Truck 2 Axle|Truck 3 Axle|Truck 1 Trailer|Truck 2 Trailer|Class Quality|K Factor|K Factor Quality|Direction Factor|AAWDT|AAWDT Quality|AADT Dir|AADT Quality Dir|PassengerVehicle Dir|Bus Dir|Truck 2 Axle Dir|Truck 3 Axle Dir|Truck 1 Trailer Dir|Truck 2 Trailer Dir|Class Quality Dir|K Factor Dir|K Factor Quality Dir|Direction Factor Dir|AAWDT Dir|AAWDT Quality Dir
702233|0|R-VA002SC01737NB||||R-VA002SC01737NB|02-1737|Watercrest Dr|002|Albemarle County|002|Albemarle County|    02-1740 Copper Knoll Rd| 718001|0|0|.12|    02-1738 Echo Ridge Rd ; Waterford Way| 718002|0|0|.19|    04/10/2018|231|R|||||||X||24|||X||||||||||||||
702234|0|R-VA002SC01737NB||||R-VA002SC01737NB|02-1737|Watercrest Dr|002|Albemarle County|002|Albemarle County|    02-1738 Echo Ridge Rd ; Waterford Way| 718002|0|0|.19|    02-1741 Highland Ridge Rd| 718003|0|0|.27|    04/10/2018|407|R|||||||X||24|||X||||||||||||||
702235|0|R-VA002SC01737NB||||R-VA002SC01737NB|02-1737|Watercrest Dr|002|Albemarle County|002|Albemarle County|    02-1741 Highland Ridge Rd| 718003|0|0|.27|    02-1723 Cross Timber Rd| 717990|0|0|.38|    04/10/2018|584|R|||||||X||24|||X||||||||||||||
702236|0|R-VA002SC01738EB||||R-VA002SC01738EB|02-1738|Echo Ridge Rd|002|Albemarle County|002|Albemarle County|    02-1739 Clear Springs Court| 718050|0|0|0|    02-1737 Watercrest Dr| 718002|0|0|.05|    04/10/2018|107|R|||||||X||24|||X||||||||||||||
702237|0|R-VA002SC01738EB||||R-VA002SC01738EB|02-1738|Echo Ridge Rd|002|Albemarle County|002|Albemarle County|    02-1737 Watercrest Dr| 718002|0|0|.05|    Cul-de-Sac| 718051|0|0|.12|    01/08/2018|75|T|||||||X||24|||X||||||||||||||
702238|0|R-VA002SC01739NB||||R-VA002SC01739NB|02-1739|Clear Springs Ct|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 718052|0|0|0|    02-1738 Echo Ridge Rd| 718050|0|0|.06|    02/13/2018|130|T|||||||X||24|||X||||||||||||||
702239|0|R-VA002SC01739NB||||R-VA002SC01739NB|02-1739|Clear Springs Ct|002|Albemarle County|002|Albemarle County|    02-1738 Echo Ridge Rd| 718050|0|0|.06|    Cul-de-Sac| 718053|0|0|.1|    02/13/2018|90|T|||||||X||24|||X||||||||||||||
702240|0|R-VA002SC01740NB||||R-VA002SC01740NB|02-1740|Copper Knoll Rd|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 718008|0|0|0|    02-1737 Watercrest Dr| 718001|0|0|.16|    01/08/2018|150|T|||||||X||24|||X||||||||||||||
702241|0|R-VA002SC01741EB||||R-VA002SC01741EB|02-1741|Highland Ridge Rd|002|Albemarle County|002|Albemarle County|    02-1737 Watercrest Dr| 718003|0|0|0|    02-1742 Autumn Woods Dr; Ridgefield Dr| 718022|0|0|.06|    04/11/2018|259|R|||||||X||24|||X||||||||||||||
702242|0|R-VA002SC01741EB||||R-VA002SC01741EB|02-1741|Highland Ridge Rd|002|Albemarle County|002|Albemarle County|    02-1742 Autumn Woods Dr; Ridgefield Dr| 718022|0|0|.06|    02-1747 Poplar Ridge Rd| 718023|0|0|.15|    04/11/2018|254|R|||||||X||24|||X||||||||||||||
702243|0|R-VA002SC01741EB||||R-VA002SC01741EB|02-1741|Highland Ridge Rd|002|Albemarle County|002|Albemarle County|    02-1747 Poplar Ridge Rd| 718023|0|0|.15|    02-1723 Cross Timber Rd| 717991|0|0|.18|    04/11/2018|349|R|||||||X||24|||X||||||||||||||
702244|0|R-VA002SC01742NB||||R-VA002SC01742NB|02-1742|Ridgefield Dr|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 718046|0|0|0|    02-1744 Mollifield Lane| 718035|0|0|.05|    01/08/2018|60|T|||||||X||24|||X||||||||||||||
702245|0|R-VA002SC01742NB||||R-VA002SC01742NB|02-1742|Ridgefield Dr|002|Albemarle County|002|Albemarle County|    02-1744 Mollifield Lane| 718035|0|0|.05|    02-1741 Highland Ridge Rd| 718022|0|0|.1|    04/11/2018|359|R|||||||X||24|||X||||||||||||||
702246|0|R-VA002SC01742NB||||R-VA002SC01742NB|02-1742|Autumn Woods Dr|002|Albemarle County|002|Albemarle County|    02-1741 Highland Ridge Rd| 718022|0|0|.1|    02-1743 Acorn Hill Court| 718047|0|0|.14|    04/11/2018|240|R|||||||X||24|||X||||||||||||||
702247|0|R-VA002SC01742NB||||R-VA002SC01742NB|02-1742|Autumn Woods Dr|002|Albemarle County|002|Albemarle County|    02-1743 Acorn Hill Court| 718047|0|0|.14|    Cul-de-Sac| 718048|0|0|.17|    01/08/2018|60|T|||||||X||24|||X||||||||||||||
702248|0|R-VA002SC01743EB||||R-VA002SC01743EB|02-1743|Acorn Hill Ct|002|Albemarle County|002|Albemarle County|    02-1742 Autumn Woods Dr| 718047|0|0|0|    Cul-de-Sac| 718049|0|0|.05|    01/08/2018|50|T|||||||X||24|||X||||||||||||||
702249|0|R-VA002SC01744NB||||R-VA002SC01744NB|02-1744|Mollifield Lane|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 718032|0|0|0|    02-1746 Winterhawk Circle| 718033|0|0|.06|    01/08/2018|95|T|||||||X||24|||X||||||||||||||
702250|0|R-VA002SC01744NB||||R-VA002SC01744NB|02-1744|Mollifield Lane|002|Albemarle County|002|Albemarle County|    02-1746 Winterhawk Circle| 718033|0|0|.06|    02-1745 Summerfield Ct| 718034|0|0|.17|    09/12/2018|200|R|||||||X||24|||X||||||||||||||
702251|0|R-VA002SC01744NB||||R-VA002SC01744NB|02-1744|Mollifield Lane|002|Albemarle County|002|Albemarle County|    02-1745 Summerfield Ct| 718034|0|0|.17|    02-1742 Ridgefield Dr| 718035|0|0|.23|    11/07/2018|345|R|||||||X||24|||X||||||||||||||
702252|0|R-VA002SC01745NB||||R-VA002SC01745NB|02-1745|Summerfield Ct|002|Albemarle County|002|Albemarle County|    02-1744 Mollifield Lane| 718034|0|0|0|    Cul-de-Sac| 718045|0|0|.06|    01/08/2018|50|T|||||||X||24|||X||||||||||||||
702253|0|R-VA002SC01746EB||||R-VA002SC01746EB|02-1746|Winterhawk Circle|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 718044|0|0|0|    02-1744 Mollifield Lane| 718033|0|0|.05|    01/08/2018|75|T|||||||X||24|||X||||||||||||||
702254|0|R-VA002SC01747EB||||R-VA002SC01747EB|02-1747|Poplar Ridge Rd|002|Albemarle County|002|Albemarle County|    02-1741 Highland Ridge Rd| 718023|0|0|0|    02-1748 Linlier Ct| 718029|0|0|.03|    04/11/2018|210|R|||||||X||24|||X||||||||||||||
702255|0|R-VA002SC01747EB||||R-VA002SC01747EB|02-1747|Poplar Ridge Rd|002|Albemarle County|002|Albemarle County|    02-1748 Linlier Ct| 718029|0|0|.03|    Cul-de-Sac| 718030|0|0|.07|    02/13/2018|130|T|||||||X||24|||X||||||||||||||
702256|0|R-VA002SC01748NB||||R-VA002SC01748NB|02-1748|Linlier Ct|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 718031|0|0|0|    02-1747 Poplar Ridge Rd| 718029|0|0|.03|    02/13/2018|100|T|||||||X||24|||X||||||||||||||
702257|0|R-VA002SC01749EB||||R-VA002SC01749EB|02-1749|Heather Glen Rd|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 718013|0|0|0|    02-1750 Locke Lane| 718012|0|0|.11|    03/22/2018|210|T|||||||X||24|||X||||||||||||||
702258|0|R-VA002SC01749EB||||R-VA002SC01749EB|02-1749|Heather Glen Rd|002|Albemarle County|002|Albemarle County|    02-1750 Locke Lane| 718012|0|0|.11|    02-1723 Cross Timber Rd| 717992|0|0|.14|    11/07/2018|221|R|||||||X||24|||X||||||||||||||
702259|0|R-VA002SC01749EB||||R-VA002SC01749EB|02-1749|Whispering Woods Dr|002|Albemarle County|002|Albemarle County|    02-1723 Cross Timber Rd| 717992|0|0|.14|    02-1751 Tavernor Lane| 717999|0|0|.18|    08/02/2018|268|R|||||||X||24|||X||||||||||||||
702260|0|R-VA002SC01749EB||||R-VA002SC01749EB|02-1749|Whispering Woods Dr|002|Albemarle County|002|Albemarle County|    02-1751 Tavernor Lane| 717999|0|0|.18|    Cul-de-Sac| 718014|0|0|.32|    03/22/2018|200|T|||||||X||24|||X||||||||||||||
702261|0|R-VA002SC01750EB||||R-VA002SC01750EB|02-1750|Locke Lane|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 718011|0|0|0|    02-1749 Heather Glen Rd| 718012|0|0|.14|    02/13/2018|300|T|||||||X||24|||X||||||||||||||
702262|0|R-VA002SC01751NB||||R-VA002SC01751NB|02-1751|Tavernor Lane|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 717998|0|0|0|    02-1749 Whispering Woods Dr| 717999|0|0|.09|    02/13/2018|180|T|||||||X||24|||X||||||||||||||
702263|0|R-VA002SC01752EB||||R-VA002SC01752EB|02-1752|Timber Pointe Rd|002|Albemarle County|002|Albemarle County|    02-1720 Timberwood Pkwy| 710702|0|0|0|    Cul-de-Sac| 717997|0|0|.21|    02/13/2018|180|T|||||||X||24|||X||||||||||||||
783140|0|R-VA002SC01753EB||||R-VA002SC01753EB|02-1753|Timber Meadows|002|Albemarle County|002|Albemarle County|    02-1720 Timberwood Pkwy| 724895|0|0|0|    Dead End| 724896|0|0|.16|    02/13/2018|105|T|||||||X||24|||X||||||||||||||
804490|0|R-VA002SC01754NB||||R-VA002SC01754NB|02-1754|Fortune Park Rd|002|Albemarle County|002|Albemarle County|    Dead End| 756583|0|0|0|    02-1722 Worth Xing| 734258|0|0|.06|    11/07/2018|2299|R|||||||X||24|||X||||||||||||||
787634|0|R-VA002SC01754NB||||R-VA002SC01754NB|02-1754|Fortune Park Rd|002|Albemarle County|002|Albemarle County|    02-1722 Worth Xing| 734258|0|0|.06|    02-1721 Timberwood Blvd| 734259|0|0|.15|    11/07/2018|1757|R|||||||X||24|||X||||||||||||||
791289|0|R-VA002SC01760EB||||R-VA002SC01760EB|02-1760|Sunflower Fields Dr|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 740754|0|0|0|    02-743 Advance Mills Rd| 740753|0|0|.23|    02/13/2018|70|T|||||||X||24|||X||||||||||||||
798128|0|R-VA002SC01761NB||||R-VA002SC01761NB|02-1761|Retriever Run|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 754942|0|0|0|    02-637 Dick Woods Rd| 754941|0|0|.67|    09/19/2018|210|R|||||||X||24|||X||||||||||||||
798129|0|R-VA002SC01762EB||||R-VA002SC01762EB|02-1762|Labrador Ln|002|Albemarle County|002|Albemarle County|    02-1761| 754944|0|0|0|    Cul-de-Sac| 754946|0|0|.17|    02/13/2018|45|T|||||||X||24|||X||||||||||||||
798130|0|R-VA002SC01763EB||||R-VA002SC01763EB|02-1763|Chesapeake Bay Pl|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 754945|0|0|0|    02-1761| 754943|0|0|.08|    03/20/2018|20|T|||||||X||24|||X||||||||||||||
791290|0|R-VA002SC01765EB||||R-VA002SC01765EB|02-1765| |002|Albemarle County|002|Albemarle County|    SR 20 Stony Point Rd| 110834|0|0|0|    |1268134|0|0|.9|    08/16/2018|1370|R|||||||X||24|||X||||||||||||||
791291|0|R-VA002SC01766NB||||R-VA002SC01766NB|02-1766|Merano Ln|002|Albemarle County|002|Albemarle County|    Dead End| 741869|0|0|0|    02-1765| 741866|0|0|.05|    02/13/2018|110|T|||||||X||24|||X||||||||||||||
791292|0|R-VA002SC01767EB||||R-VA002SC01767EB|02-1767|Fontana Ct|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 741870|0|0|0|    02-1765| 741863|0|0|.18|    06/08/2018|290|T|||||||X||24|||X||||||||||||||
791293|0|R-VA002SC01768NB||||R-VA002SC01768NB|02-1768|Capri Way|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 741872|0|0|0|    02-1767| 741871|0|0|.06|    02/13/2018|130|T|||||||X||24|||X||||||||||||||
791294|0|R-VA002SC01769NB||||R-VA002SC01769NB|02-1769|Appian Way|002|Albemarle County|002|Albemarle County|    02-1770| 741873|0|0|0|    02-1765| 741868|0|0|.17|    08/16/2018|467|R|||||||X||24|||X||||||||||||||
791295|0|R-VA002SC01770EB||||R-VA002SC01770EB|02-1770|Olympia Dr|002|Albemarle County|002|Albemarle County|    02-1769|1000522|0|0|0|    Cul-de-Sac| 741875|0|0|.68|    11/15/2018|1209|R|||||||X||24|||X||||||||||||||
794166|0|R-VA002SC01771NB||||R-VA002SC01771NB|02-1771|Verona Dr|002|Albemarle County|002|Albemarle County|    02-1779 Rolkin Rd|1148716|0|0|0|    02-1765; 02-1767| 741863|0|0|.51|    08/16/2018|931|R|||||||X||24|||X||||||||||||||
794167|0|R-VA002SC01772EB||||R-VA002SC01772EB|02-1772|Montalcino Way|002|Albemarle County|002|Albemarle County|    02-1771| 746736|0|0|0|    Cul-de-Sac| 746737|0|0|.12|    02/13/2018|180|T|||||||X||24|||X||||||||||||||
794168|0|R-VA002SC01773EB||||R-VA002SC01773EB|02-1773|Treviso Ln|002|Albemarle County|002|Albemarle County|    02-1771| 746735|0|0|0|    Cul-de-Sac| 746738|0|0|.06|    02/13/2018|130|T|||||||X||24|||X||||||||||||||
794169|0|R-VA002SC01774EB||||R-VA002SC01774EB|02-1774|Aviano Way|002|Albemarle County|002|Albemarle County|    02-1771| 746739|0|0|0|    Cul-de-Sac| 746740|0|0|.14|    02/13/2018|190|T|||||||X||24|||X||||||||||||||
796758|0|R-VA002SC01775EB||||R-VA002SC01775EB|02-1775|Via Florence Rd|002|Albemarle County|002|Albemarle County|    02-1771| 751165|0|0|0|    Cul-de-Sac| 751166|0|0|.38|    03/22/2018|350|T|||||||X||24|||X||||||||||||||
791296|0|R-VA002SC01780NB||||R-VA002SC01780NB|02-1780|Ravenswood Ln|002|Albemarle County|002|Albemarle County|    02-1781| 741258|0|0|0|    02-1670 Ashwood Blvd| 741257|0|0|.04|    08/08/2018|237|R|||||||X||24|||X||||||||||||||
791297|0|R-VA002SC01781EB||||R-VA002SC01781EB|02-1781|Ravenswood Ct|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 741259|0|0|0|    02-1780| 741258|0|0|.06|    01/04/2018|140|T|||||||X||24|||X||||||||||||||
796604|0|R-VA002SC01781EB||||R-VA002SC01781EB|02-1781|Revenswood Ct|002|Albemarle County|002|Albemarle County|    02-1780| 741258|0|0|.06|    Cul-de-Sac| 741260|0|0|.12|    01/04/2018|145|T|||||||X||24|||X||||||||||||||
791298|0|R-VA002SC01782EB||||R-VA002SC01782EB|02-1782|Bristlecone Ln|002|Albemarle County|002|Albemarle County|    02-1670 Ashwood Blvd| 741249|0|0|0|    Dead End| 741250|0|0|.14|    01/04/2018|440|T|||||||X||24|||X||||||||||||||
791299|0|R-VA002SC01783NB||||R-VA002SC01783NB|02-1783|Rustic Willow Ln|002|Albemarle County|002|Albemarle County|    Dead End| 741252|0|0|0|    02-1782| 741251|0|0|.22|    01/04/2018|220|T|||||||X||24|||X||||||||||||||
791300|0|R-VA002SC01784NB||||R-VA002SC01784NB|02-1784|Pleasant Ridge Rd|002|Albemarle County|002|Albemarle County|    02-1786 Pleasant Pl| 741261|0|0|0|    02-1670 Ashwood Blvd| 734702|0|0|.13|    08/08/2018|317|R|||||||X||24|||X||||||||||||||
791301|0|R-VA002SC01785EB||||R-VA002SC01785EB|02-1785|Pleasant Ridge Court|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 741290|0|0|0|    02-1784 Pleasant Ridge Rd| 741289|0|0|.06|    01/04/2018|20|T|||||||X||24|||X||||||||||||||
791302|0|R-VA002SC01786EB||||R-VA002SC01786EB|02-1786|Pleasant Pl|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 741291|0|0|0|    02-1784 Pleasant Ridge Rd| 741261|0|0|.05|    01/04/2018|65|T|||||||X||24|||X||||||||||||||
796603|0|R-VA002SC01786EB||||R-VA002SC01786EB|02-1786|Pleasant Pl|002|Albemarle County|002|Albemarle County|    02-1784 Pleasant Ridge Rd| 741261|0|0|.05|    Cul-de-Sac| 741293|0|0|.24|    01/04/2018|70|T|||||||X||24|||X||||||||||||||
791303|0|R-VA002SC01787NB||||R-VA002SC01787NB|02-1787|Broadleaf Way|002|Albemarle County|002|Albemarle County|    02-1786 Pleasant Pl| 741292|0|0|0|    Cul-de-Sac| 741294|0|0|.04|    01/04/2018|55|T|||||||X||24|||X||||||||||||||
702264|0|R-VA002SC01800EB||||R-VA002SC01800EB|02-1800|Marshall Ct|002|Albemarle County|002|Albemarle County|    SR 20 Scottville Rd| 111300|0|0|0|    Cul-de-Sac| 708795|0|0|.06|    02/13/2018|70|T|||||||X||24|||X||||||||||||||
702265|0|R-VA002SC01801NB||||R-VA002SC01801NB|02-1801|Forrest Rd|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 111074|0|0|0|    02-1802 Lenora Rd| 111073|0|0|.13|    03/22/2018|110|T|||||||X||24|||X||||||||||||||
702266|0|R-VA002SC01801NB||||R-VA002SC01801NB|02-1801|Forrest Rd|002|Albemarle County|002|Albemarle County|    02-1802 Lenora Rd| 111073|0|0|.13|    SR 20 Scottsville Rd| 111072|0|0|.29|    08/16/2018|181|R|||||||X||24|||X||||||||||||||
702267|0|R-VA002SC01802EB||||R-VA002SC01802EB|02-1802|Lenora Rd|002|Albemarle County|002|Albemarle County|    02-1801 Forrest Rd| 111073|0|0|0|    02-1803 David Rd| 111075|0|0|.12|    08/16/2018|87|R|||||||X||24|||X||||||||||||||
702268|0|R-VA002SC01803NB||||R-VA002SC01803NB|02-1803|David Rd|002|Albemarle County|002|Albemarle County|    Dead End| 111128|0|0|0|    02-1802 Lenora Rd| 111075|0|0|.28|    02/15/2018|90|T|||||||X||24|||X||||||||||||||
702269|0|R-VA002SC01803NB||||R-VA002SC01803NB|02-1803|David Rd|002|Albemarle County|002|Albemarle County|    02-1802 Lenora Rd| 111075|0|0|.28|    Dead End| 111127|0|0|.45|    03/22/2018|110|R|||||||X||24|||X||||||||||||||
702270|0|R-VA002SC01807NB||||R-VA002SC01807NB|02-1807|Bishop Lane|002|Albemarle County|002|Albemarle County|    02-734 Bishop Hill Rd| 110468|0|0|0|    Cul-de-Sac| 111076|0|0|.17|    02/13/2018|80|T|||||||X||24|||X||||||||||||||
792690|0|R-VA002SC01809EB||||R-VA002SC01809EB|02-1809|Havenwood Dr|002|Albemarle County|002|Albemarle County|    Dead End| 744573|0|0|0|    02-800 Schyler Rd| 744572|0|0|.75|    06/26/2018|170|R|||||||X||24|||X||||||||||||||
792691|0|R-VA002SC01810NB||||R-VA002SC01810NB|02-1810|Firefly Ct|002|Albemarle County|002|Albemarle County|    Dead End| 744575|0|0|0|    02-1809| 744574|0|0|.15|    03/22/2018|60|T|||||||X||24|||X||||||||||||||
794385|0|R-VA002SC01815NB||||R-VA002SC01815NB|02-1815|Old Trail Dr|002|Albemarle County|002|Albemarle County|    US 250 Rockfish Gap Tpke| 748132|0|0|0|    02-691 Jarmans Gap Rd| 752098|0|0|1.39|    11/01/2018|4115|R|||||||X||24|||X||||||||||||||
794387|0|R-VA002SC01816EB||||R-VA002SC01816EB|02-1816|Golf Drive|002|Albemarle County|002|Albemarle County|    End State Maintenance| 748135|0|0|0|    |1272013|0|0|.61|    11/19/2018|623|R|||||||X||24|||X||||||||||||||
802630|0|R-VA002SC01820EB||||R-VA002SC01820EB|02-1820|Welbourne Ln|002|Albemarle County|002|Albemarle County|    Cul-de-Sac, End State Maintenance| 756930|0|0|0|    02-1815 Old Trail Dr| 756929|0|0|.4|    08/03/2021|529|R|||||||X||24|||X||||||||||||||
802631|0|R-VA002SC01821NB||||R-VA002SC01821NB|02-1821| |002|Albemarle County|002|Albemarle County|    02-1820| 756931|0|0|0|    End State Maintenance| 756932|0|0|.21|    08/03/2021|241|R|||||||X||24|||X||||||||||||||
802632|0|R-VA002SC01822EB||||R-VA002SC01822EB|02-1822| |002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 756947|0|0|0|    02-1821| 756944|0|0|.18|    08/03/2021|104|R|||||||X||24|||X||||||||||||||
802633|0|R-VA002SC01823EB||||R-VA002SC01823EB|02-1823|Bradbury Ct|002|Albemarle County|002|Albemarle County|    02-1821| 756945|0|0|0|    Cul-de-Sac| 756948|0|0|.08|    02/13/2018|65|T|||||||X||24|||X||||||||||||||
802634|0|R-VA002SC01824EB||||R-VA002SC01824EB|02-1824|Millburn Ct|002|Albemarle County|002|Albemarle County|    02-1821| 756946|0|0|0|    Cul-de-Sac| 756949|0|0|.03|    02/13/2018|80|T|||||||X||24|||X||||||||||||||
795518|0|R-VA002SC01850NB||||R-VA002SC01850NB|02-1850|Foxdale Ln|002|Albemarle County|002|Albemarle County|    US 250 Rockfish Gap Tpke| 749173|0|0|0|    02-1854| 749174|0|0|.48|    07/24/2018|390|R|||||||X||24|||X||||||||||||||
795519|0|R-VA002SC01851NB||||R-VA002SC01851NB|02-1851|Lenox Hill Rd|002|Albemarle County|002|Albemarle County|    02-1850| 749175|0|0|0|    Cul-de-Sac| 749178|0|0|.24|    02/13/2018|140|T|||||||X||24|||X||||||||||||||
795520|0|R-VA002SC01852NB||||R-VA002SC01852NB|02-1852|Bedford Park Rd|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 749179|0|0|0|    02-1850| 749176|0|0|.09|    02/13/2018|100|T|||||||X||24|||X||||||||||||||
795521|0|R-VA002SC01853EB||||R-VA002SC01853EB|02-1853|Ellinton Rd|002|Albemarle County|002|Albemarle County|    02-1850| 749177|0|0|0|    Cul-de-Sac| 749180|0|0|.09|    02/13/2018|60|T|||||||X||24|||X||||||||||||||
795522|0|R-VA002SC01854EB||||R-VA002SC01854EB|02-1854|Carlyle Pl|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 749181|0|0|0|    02-1850| 749174|0|0|.04|    03/15/2018|45|T|||||||X||24|||X||||||||||||||
795523|0|R-VA002SC01854EB||||R-VA002SC01854EB|02-1854|Carlyle Pl|002|Albemarle County|002|Albemarle County|    02-1850| 749174|0|0|.04|    Cul-de-Sac|1242581|0|0|.26|    03/15/2018|130|T|||||||X||24|||X||||||||||||||
796765|0|R-VA002SC01870EB||||R-VA002SC01870EB|02-1870|Ambrose Commons Dr|002|Albemarle County|002|Albemarle County|    Cul-de-Sac; End State Maintenance|1265730|0|0|0|    Jurisdiction Boundary: 002 Albemarle County| 751408|0|0|2.56|    11/15/2018|935|R|||||||X||24|||X||||||||||||||
796759|0|R-VA002SC01870EB||||R-VA002SC01870EB|02-1870|Ambrose Commons Dr|002|Albemarle County|002|Albemarle County|    02-1875| 751408|0|0|2.56|    02-631 Old Lynchburg Rd| 751404|0|0|2.75|    05/09/2018|1107|R|||||||X||24|||X||||||||||||||
796760|0|R-VA002SC01871NB||||R-VA002SC01871NB|02-1871|Hatcher Ct|002|Albemarle County|002|Albemarle County|    02-1870| 751409|0|0|0|    Cul-de-Sac| 751413|0|0|.15|    03/22/2018|260|T|||||||X||24|||X||||||||||||||
796761|0|R-VA002SC01872EB||||R-VA002SC01872EB|02-1872|Turnstone Dr|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 751415|0|0|0|    02-1871| 751414|0|0|.06|    03/15/2018|120|T|||||||X||24|||X||||||||||||||
796762|0|R-VA002SC01873NB||||R-VA002SC01873NB|02-1873|Rhett Ct|002|Albemarle County|002|Albemarle County|    02-1870| 751407|0|0|0|    Cul-de-Sac| 751418|0|0|.1|    01/08/2018|130|T|||||||X||24|||X||||||||||||||
796763|0|R-VA002SC01874NB||||R-VA002SC01874NB|02-1874|Ridgetop Dr|002|Albemarle County|002|Albemarle County|    Cul-de-Sac| 751419|0|0|0|    02-1870| 751406|0|0|.46|    01/08/2018|130|T|||||||X||24|||X||||||||||||||
796764|0|R-VA002SC01875NB||||R-VA002SC01875NB|02-1875|Singleton Ln|002|Albemarle County|002|Albemarle County|    02-631 Old Lynchburg Rd| 751403|0|0|0|    02-1870| 751408|0|0|.52|    05/09/2018|124|R|||||||X||24|||X||||||||||||||
796766|0|R-VA002SC01876EB||||R-VA002SC01876EB|02-1876|Hubbard Ct|002|Albemarle County|002|Albemarle County|    02-1875| 751417|0|0|0|    Cul-de-Sac| 751421|0|0|.13|    08/17/2021|667|R|||||||X||24|||X||||||||||||||
796767|0|R-VA002SC01877NB||||R-VA002SC01877NB|02-1877|Mattox Ct|002|Albemarle County|002|Albemarle County|    02-1875| 751416|0|0|0|    Cul-de-Sac| 751420|0|0|.13|    02/13/2018|200|T|||||||X||24|||X||||||||||||||
796768|0|R-VA002SC01880NB||||R-VA002SC01880NB|02-1880|Frays Ridge Xing|002|Albemarle County|002|Albemarle County|    02-664 Frays Mountain Rd| 750892|0|0|0|    Dead End|1265729|0|0|1.87|    07/19/2018|107|R|||||||X||24|||X||||||||||||||
798131|0|R-VA002SC01890NB||||R-VA002SC01890NB|02-1890|Flintrock Way|002|Albemarle County|002|Albemarle County|    02-664 Markwood Rd| 753805|0|0|0|    02-1891| 753806|0|0|.07|    07/19/2018|287|R|||||||X||24|||X||||||||||||||
798132|0|R-VA002SC01891EB||||R-VA002SC01891EB|02-1891|Indian Ridge Rd|002|Albemarle County|002|Albemarle County|    Dead End| 753807|0|0|0|    02-1890| 753806|0|0|.61|    08/29/2018|92|R|||||||X||24|||X||||||||||||||
798133|0|R-VA002SC01891EB||||R-VA002SC01891EB|02-1891|Indian Ridge Rd|002|Albemarle County|002|Albemarle County|    02-1890| 753806|0|0|.61|    Dead End| 753811|0|0|1.26|    08/29/2018|127|R|||||||X||24|||X||||||||||||||
798134|0|R-VA002SC01892NB||||R-VA002SC01892NB|02-1892|Spring Forest Ln|002|Albemarle County|002|Albemarle County|    02-1891| 753808|0|0|0|    Dead End| 753812|0|0|.16|    03/22/2018|50|T|||||||X||24|||X||||||||||||||
798135|0|R-VA002SC01893EB||||R-VA002SC01893EB|02-1893|Misty Ridges Ln|002|Albemarle County|002|Albemarle County|    Dead End| 753813|0|0|0|    02-1891| 753809|0|0|.14|    03/22/2018|50|T|||||||X||24|||X||||||||||||||
